customer_id,min_recency,recency_score,product_count,product_score,sum_profit,profit_score,RFM_score,customer_title,customer_age,customer_age_group,tenure
2633,15.0,4,9,4,3696.87,3,443.0,Platinum,48.0,40-49,12.0
2634,189.0,1,3,1,798.28,1,111.0,Bronze,37.0,30-39,15.0
2635,68.0,2,8,4,5178.5599999999995,4,244.0,Silver,58.0,50-59,14.0
2636,30.0,3,3,1,407.9600000000001,1,311.0,Silver,43.0,40-49,14.0
2637,54.0,2,11,4,11222.65,4,244.0,Silver,45.0,40-49,11.0
2638,83.0,2,10,4,4047.2499999999995,3,243.0,Silver,40.0,40-49,15.0
2639,31.0,3,5,2,3676.22,3,323.0,Gold,31.0,30-39,10.0
2640,67.0,2,11,4,4246.56,4,244.0,Silver,39.0,30-39,12.0
2641,11.0,4,7,3,2661.4300000000003,2,432.0,Platinum,40.0,40-49,12.0
2642,20.0,3,2,1,1915.8700000000001,2,312.0,Gold,,,
2643,54.0,2,3,1,348.0899999999999,1,211.0,Bronze,28.0,20-29,18.0
2644,60.0,2,2,1,1607.27,1,211.0,Bronze,40.0,40-49,12.0
2645,32.0,3,6,2,1500.81,1,321.0,Gold,17.0,10-19,1.0
2646,119.0,1,5,2,2013.52,2,122.0,Bronze,45.0,40-49,17.0
2647,12.0,4,8,4,3924.9800000000005,3,443.0,Platinum,,,
2648,35.0,3,5,2,4384.85,4,324.0,Gold,19.0,10-19,1.0
2649,129.0,1,4,1,3870.96,3,113.0,Bronze,31.0,30-39,20.0
2650,25.0,3,6,2,2394.8200000000006,2,322.0,Gold,22.0,20-29,10.0
2651,15.0,4,9,4,6148.630000000001,4,444.0,Platinum,39.0,30-39,10.0
2652,23.0,3,5,2,5319.91,4,324.0,Gold,60.0,60-69,15.0
2653,3.0,4,9,4,7365.4800000000005,4,444.0,Platinum,22.0,20-29,1.0
2654,108.0,1,9,4,5504.95,4,144.0,Bronze,40.0,40-49,13.0
2655,157.0,1,6,2,4527.9400000000005,4,124.0,Bronze,51.0,50-59,15.0
2656,138.0,1,7,3,4142.75,3,133.0,Bronze,58.0,50-59,10.0
2657,182.0,1,3,1,2648.85,2,112.0,Bronze,26.0,20-29,5.0
2658,36.0,3,5,2,1329.0900000000001,1,321.0,Gold,53.0,50-59,6.0
2659,0.0,4,12,4,8143.930000000001,4,444.0,Platinum,43.0,40-49,11.0
2661,8.0,4,5,2,3638.75,3,423.0,Platinum,41.0,40-49,12.0
2662,62.0,2,9,4,6500.299999999999,4,244.0,Silver,40.0,40-49,16.0
2663,164.0,1,5,2,2037.02,2,122.0,Bronze,61.0,60-69,19.0
2664,134.0,1,7,3,3303.7099999999996,3,133.0,Bronze,51.0,50-59,15.0
2665,30.0,3,3,1,3383.62,3,313.0,Gold,52.0,50-59,17.0
2666,256.0,1,4,1,1424.8200000000002,1,111.0,Bronze,46.0,40-49,9.0
2667,98.0,1,5,2,2515.43,2,122.0,Bronze,59.0,50-59,6.0
2668,61.0,2,5,2,1542.41,1,221.0,Silver,39.0,30-39,18.0
2669,48.0,2,3,1,1280.07,1,211.0,Bronze,22.0,20-29,1.0
2670,58.0,2,3,1,1311.3899999999999,1,211.0,Bronze,40.0,40-49,18.0
2671,100.0,1,7,3,3015.83,3,133.0,Bronze,27.0,20-29,11.0
2672,15.0,4,8,4,2415.1600000000008,2,442.0,Platinum,31.0,30-39,4.0
2673,90.0,1,5,2,1142.54,1,121.0,Bronze,32.0,30-39,14.0
2674,44.0,3,5,2,3478.1400000000003,3,323.0,Gold,24.0,20-29,5.0
2675,95.0,1,5,2,2643.24,2,122.0,Bronze,44.0,40-49,7.0
2676,5.0,4,6,2,2943.8799999999997,3,423.0,Platinum,60.0,60-69,12.0
2677,27.0,3,5,2,1891.72,2,322.0,Gold,63.0,60-69,10.0
2678,113.0,1,5,2,2932.34,3,123.0,Bronze,41.0,40-49,11.0
2679,85.0,2,6,2,3337.8700000000003,3,223.0,Silver,27.0,20-29,10.0
2680,16.0,4,9,4,3560.1800000000003,3,443.0,Platinum,58.0,50-59,14.0
2681,50.0,2,5,2,2561.48,2,222.0,Silver,43.0,40-49,18.0
2682,38.0,3,8,4,3092.6200000000003,3,343.0,Gold,30.0,30-39,20.0
2683,16.0,4,6,2,4760.68,4,424.0,Platinum,52.0,50-59,6.0
2684,38.0,3,9,4,6337.400000000001,4,344.0,Gold,53.0,50-59,12.0
2685,44.0,3,6,2,3039.47,3,323.0,Gold,39.0,30-39,9.0
2686,24.0,3,11,4,6119.73,4,344.0,Gold,21.0,20-29,4.0
2687,17.0,4,7,3,3107.24,3,433.0,Platinum,55.0,50-59,20.0
2688,88.0,1,3,1,1017.75,1,111.0,Bronze,40.0,40-49,13.0
2689,1.0,4,5,2,1614.96,1,421.0,Platinum,39.0,30-39,10.0
2690,109.0,1,4,1,1082.15,1,111.0,Bronze,37.0,30-39,12.0
2691,60.0,2,8,4,3088.9199999999996,3,243.0,Silver,42.0,40-49,18.0
2692,40.0,3,3,1,854.2399999999999,1,311.0,Silver,29.0,20-29,22.0
2693,1.0,4,6,2,2772.3099999999995,2,422.0,Platinum,49.0,40-49,16.0
2694,29.0,3,4,1,1536.9,1,311.0,Silver,32.0,30-39,6.0
2695,4.0,4,9,4,8243.810000000001,4,444.0,Platinum,41.0,40-49,19.0
2696,151.0,1,4,1,4142.87,3,113.0,Bronze,,,
2697,33.0,3,7,3,4623.16,4,334.0,Gold,,,
2698,12.0,4,7,3,3987.6499999999996,3,433.0,Platinum,43.0,40-49,20.0
2699,60.0,2,5,2,1757.44,1,221.0,Silver,39.0,30-39,16.0
2700,71.0,2,4,1,1652.12,1,211.0,Bronze,23.0,20-29,2.0
2701,52.0,2,9,4,4863.469999999999,4,244.0,Silver,57.0,50-59,7.0
2702,19.0,3,9,4,7613.27,4,344.0,Gold,41.0,40-49,11.0
2703,19.0,3,7,3,3679.59,3,333.0,Gold,37.0,30-39,18.0
2704,235.0,1,3,1,513.5799999999999,1,111.0,Bronze,18.0,10-19,3.0
2705,2.0,4,9,4,6879.610000000001,4,444.0,Platinum,21.0,20-29,3.0
2706,123.0,1,3,1,1343.6100000000001,1,111.0,Bronze,53.0,50-59,6.0
2707,43.0,3,3,1,1323.2199999999998,1,311.0,Silver,29.0,20-29,5.0
2708,11.0,4,3,1,1879.3200000000002,2,412.0,Platinum,37.0,30-39,10.0
2709,2.0,4,5,2,2115.3500000000004,2,422.0,Platinum,22.0,20-29,6.0
2710,8.0,4,4,1,977.4100000000001,1,411.0,Gold,19.0,10-19,2.0
2711,63.0,2,6,2,2814.87,2,222.0,Silver,47.0,40-49,6.0
2712,16.0,4,6,2,4116.13,3,423.0,Platinum,30.0,30-39,11.0
2713,0.0,4,3,1,942.6899999999999,1,411.0,Gold,63.0,60-69,5.0
2714,8.0,4,5,2,1252.4600000000003,1,421.0,Platinum,19.0,10-19,1.0
2715,104.0,1,5,2,3221.8099999999995,3,123.0,Bronze,55.0,50-59,11.0
2716,143.0,1,4,1,1036.0500000000002,1,111.0,Bronze,50.0,50-59,7.0
2717,41.0,3,10,4,4576.0199999999995,4,344.0,Gold,36.0,30-39,13.0
2718,221.0,1,7,3,3783.3,3,133.0,Bronze,41.0,40-49,14.0
2719,10.0,4,3,1,1101.08,1,411.0,Gold,29.0,20-29,6.0
2720,148.0,1,5,2,902.04,1,121.0,Bronze,34.0,30-39,10.0
2721,114.0,1,2,1,1655.42,1,111.0,Bronze,48.0,40-49,17.0
2722,73.0,2,6,2,1950.52,2,222.0,Silver,30.0,30-39,8.0
2723,40.0,3,8,4,6591.0,4,344.0,Gold,39.0,30-39,18.0
2724,142.0,1,4,1,1980.71,2,112.0,Bronze,23.0,20-29,4.0
2725,176.0,1,4,1,353.35000000000014,1,111.0,Bronze,52.0,50-59,11.0
2726,27.0,3,10,4,5318.750000000001,4,344.0,Gold,41.0,40-49,4.0
2727,49.0,2,5,2,4757.210000000001,4,224.0,Silver,29.0,20-29,2.0
2728,7.0,4,8,4,4054.59,3,443.0,Platinum,58.0,50-59,19.0
2729,6.0,4,6,2,5280.35,4,424.0,Platinum,17.0,10-19,1.0
2730,4.0,4,7,3,1604.23,1,431.0,Platinum,57.0,50-59,11.0
2731,3.0,4,4,1,1513.52,1,411.0,Gold,17.0,10-19,1.0
2732,16.0,4,10,4,2833.91,2,442.0,Platinum,56.0,50-59,7.0
2733,28.0,3,10,4,7827.409999999998,4,344.0,Gold,32.0,30-39,17.0
2734,55.0,2,3,1,999.0300000000001,1,211.0,Bronze,60.0,60-69,10.0
2735,148.0,1,2,1,836.04,1,111.0,Bronze,59.0,50-59,14.0
2736,42.0,3,5,2,2449.81,2,322.0,Gold,24.0,20-29,9.0
2737,5.0,4,9,4,5371.570000000001,4,444.0,Platinum,19.0,10-19,3.0
2738,59.0,2,5,2,1252.9600000000003,1,221.0,Silver,20.0,20-29,5.0
2739,242.0,1,2,1,456.42,1,111.0,Bronze,32.0,30-39,15.0
2740,26.0,3,8,4,4905.530000000001,4,344.0,Gold,54.0,50-59,12.0
2741,19.0,3,3,1,2316.34,2,312.0,Gold,18.0,10-19,4.0
2742,95.0,1,3,1,2031.17,2,112.0,Bronze,38.0,30-39,15.0
2743,46.0,2,2,1,1428.62,1,211.0,Bronze,38.0,30-39,20.0
2744,125.0,1,3,1,1264.73,1,111.0,Bronze,18.0,10-19,3.0
2745,267.0,1,2,1,2772.1,2,112.0,Bronze,40.0,40-49,18.0
2746,8.0,4,3,1,2316.34,2,412.0,Platinum,64.0,60-69,7.0
2747,14.0,4,9,4,6371.1500000000015,4,444.0,Platinum,62.0,60-69,11.0
2748,6.0,4,4,1,2059.83,2,412.0,Platinum,50.0,50-59,4.0
2749,34.0,3,1,1,327.9799999999999,1,311.0,Silver,38.0,30-39,5.0
2750,42.0,3,11,4,5964.049999999999,4,344.0,Gold,37.0,30-39,20.0
2751,3.0,4,8,4,3819.8100000000004,3,443.0,Platinum,38.0,30-39,12.0
2752,12.0,4,4,1,3250.7200000000003,3,413.0,Platinum,57.0,50-59,14.0
2753,67.0,2,11,4,5203.18,4,244.0,Silver,32.0,30-39,7.0
2754,186.0,1,3,1,3273.01,3,113.0,Bronze,54.0,50-59,11.0
2755,28.0,3,13,4,6606.68,4,344.0,Gold,18.0,10-19,1.0
2756,56.0,2,4,1,1610.9700000000003,1,211.0,Bronze,48.0,40-49,8.0
2757,144.0,1,3,1,3030.8300000000004,3,113.0,Bronze,56.0,50-59,8.0
2758,15.0,4,4,1,670.1500000000001,1,411.0,Gold,62.0,60-69,19.0
2759,110.0,1,5,2,3775.9,3,123.0,Bronze,16.0,10-19,1.0
2760,31.0,3,5,2,1757.19,1,321.0,Gold,41.0,40-49,11.0
2761,7.0,4,9,4,5082.02,4,444.0,Platinum,56.0,50-59,19.0
2762,16.0,4,10,4,8237.49,4,444.0,Platinum,25.0,20-29,9.0
2763,19.0,3,9,4,2910.2,3,343.0,Gold,38.0,30-39,10.0
2764,51.0,2,4,1,593.56,1,211.0,Bronze,62.0,60-69,20.0
2765,46.0,2,6,2,2995.1800000000003,3,223.0,Silver,32.0,30-39,7.0
2766,47.0,2,6,2,6233.3,4,224.0,Silver,28.0,20-29,8.0
2767,48.0,2,3,1,803.97,1,211.0,Bronze,29.0,20-29,22.0
2768,23.0,3,6,2,3420.58,3,323.0,Gold,22.0,20-29,3.0
2769,46.0,2,6,2,4177.84,3,223.0,Silver,39.0,30-39,15.0
2770,30.0,3,9,4,10028.800000000001,4,344.0,Gold,40.0,40-49,13.0
2771,44.0,3,5,2,4754.2,4,324.0,Gold,48.0,40-49,10.0
2772,25.0,3,5,2,2446.21,2,322.0,Gold,63.0,60-69,13.0
2773,4.0,4,4,1,2293.1299999999997,2,412.0,Platinum,41.0,40-49,20.0
2774,84.0,2,5,2,1542.68,1,221.0,Silver,61.0,60-69,14.0
2775,12.0,4,6,2,1922.1899999999998,2,422.0,Platinum,51.0,50-59,7.0
2776,46.0,2,4,1,2295.62,2,212.0,Silver,37.0,30-39,16.0
2777,103.0,1,6,2,3307.1099999999997,3,123.0,Bronze,20.0,20-29,1.0
2778,9.0,4,5,2,3348.4700000000003,3,423.0,Platinum,39.0,30-39,12.0
2779,11.0,4,5,2,3277.5799999999995,3,423.0,Platinum,32.0,30-39,11.0
2780,2.0,4,5,2,3092.1200000000003,3,423.0,Platinum,32.0,30-39,16.0
2781,73.0,2,4,1,1289.3500000000001,1,211.0,Bronze,20.0,20-29,5.0
2782,170.0,1,5,2,3450.8299999999995,3,123.0,Bronze,29.0,20-29,12.0
2783,73.0,2,11,4,2757.77,2,242.0,Silver,39.0,30-39,7.0
2784,74.0,2,3,1,1075.06,1,211.0,Bronze,28.0,20-29,13.0
2785,45.0,2,6,2,3411.6199999999994,3,223.0,Silver,36.0,30-39,8.0
2786,3.0,4,6,2,2718.29,2,422.0,Platinum,49.0,40-49,11.0
2787,37.0,3,6,2,6153.0,4,324.0,Gold,37.0,30-39,6.0
2788,44.0,3,11,4,9061.470000000001,4,344.0,Gold,49.0,40-49,4.0
2789,24.0,3,2,1,549.09,1,311.0,Silver,25.0,20-29,7.0
2790,77.0,2,3,1,903.6600000000001,1,211.0,Bronze,40.0,40-49,20.0
2791,14.0,4,7,3,6578.149999999999,4,434.0,Platinum,29.0,20-29,3.0
2792,218.0,1,3,1,1888.83,2,112.0,Bronze,53.0,50-59,12.0
2793,34.0,3,8,4,4232.85,4,344.0,Gold,46.0,40-49,14.0
2794,5.0,4,7,3,6417.0599999999995,4,434.0,Platinum,42.0,40-49,18.0
2795,91.0,1,3,1,2617.2200000000003,2,112.0,Bronze,51.0,50-59,17.0
2796,8.0,4,7,3,3816.43,3,433.0,Platinum,40.0,40-49,9.0
2797,75.0,2,6,2,1112.7300000000002,1,221.0,Silver,32.0,30-39,14.0
2798,154.0,1,5,2,799.8499999999999,1,121.0,Bronze,52.0,50-59,5.0
2799,29.0,3,8,4,5460.14,4,344.0,Gold,44.0,40-49,18.0
2800,41.0,3,5,2,352.22999999999996,1,321.0,Gold,29.0,20-29,2.0
2801,22.0,3,5,2,1567.0900000000001,1,321.0,Gold,52.0,50-59,10.0
2802,172.0,1,3,1,456.17999999999995,1,111.0,Bronze,21.0,20-29,3.0
2803,30.0,3,6,2,2743.41,2,322.0,Gold,47.0,40-49,11.0
2804,58.0,2,7,3,3495.9199999999996,3,233.0,Silver,53.0,50-59,5.0
2805,3.0,4,5,2,4721.49,4,424.0,Platinum,25.0,20-29,4.0
2806,68.0,2,8,4,3420.1299999999997,3,243.0,Silver,31.0,30-39,3.0
2807,353.0,1,1,1,133.7800000000002,1,111.0,Bronze,60.0,60-69,11.0
2808,6.0,4,5,2,5190.91,4,424.0,Platinum,16.0,10-19,1.0
2809,83.0,2,3,1,1182.96,1,211.0,Bronze,48.0,40-49,10.0
2810,62.0,2,6,2,1185.7600000000002,1,221.0,Silver,56.0,50-59,15.0
2811,25.0,3,5,2,2448.48,2,322.0,Gold,41.0,40-49,22.0
2812,87.0,1,6,2,4558.55,4,124.0,Bronze,16.0,10-19,1.0
2813,204.0,1,5,2,3207.8700000000003,3,123.0,Bronze,64.0,60-69,11.0
2814,13.0,4,4,1,3232.82,3,413.0,Platinum,31.0,30-39,18.0
2815,27.0,3,9,4,4895.82,4,344.0,Gold,63.0,60-69,19.0
2816,8.0,4,10,4,5878.47,4,444.0,Platinum,28.0,20-29,14.0
2817,15.0,4,3,1,1616.56,1,411.0,Gold,30.0,30-39,6.0
2818,99.0,1,4,1,3700.78,3,113.0,Bronze,61.0,60-69,7.0
2819,162.0,1,4,1,2500.31,2,112.0,Bronze,40.0,40-49,14.0
2820,58.0,2,7,3,4695.94,4,234.0,Silver,38.0,30-39,16.0
2821,51.0,2,5,2,1471.9100000000003,1,221.0,Silver,32.0,30-39,11.0
2822,11.0,4,9,4,5473.67,4,444.0,Platinum,36.0,30-39,3.0
2823,12.0,4,4,1,1636.08,1,411.0,Gold,46.0,40-49,7.0
2824,122.0,1,6,2,5278.02,4,124.0,Bronze,22.0,20-29,7.0
2825,112.0,1,4,1,1854.5300000000002,2,112.0,Bronze,46.0,40-49,19.0
2826,11.0,4,12,4,6755.159999999998,4,444.0,Platinum,55.0,50-59,15.0
2827,107.0,1,5,2,2208.89,2,122.0,Bronze,44.0,40-49,14.0
2828,115.0,1,2,1,262.52999999999986,1,111.0,Bronze,19.0,10-19,4.0
2829,144.0,1,2,1,1747.0800000000002,1,111.0,Bronze,38.0,30-39,11.0
2830,95.0,1,5,2,2490.7599999999998,2,122.0,Bronze,59.0,50-59,9.0
2831,14.0,4,5,2,3975.17,3,423.0,Platinum,49.0,40-49,11.0
2832,23.0,3,9,4,3531.57,3,343.0,Gold,41.0,40-49,9.0
2833,16.0,4,6,2,2638.92,2,422.0,Platinum,18.0,10-19,3.0
2834,66.0,2,3,1,2115.86,2,212.0,Silver,37.0,30-39,9.0
2835,228.0,1,3,1,328.77,1,111.0,Bronze,20.0,20-29,2.0
2836,13.0,4,10,4,4664.400000000001,4,444.0,Platinum,54.0,50-59,16.0
2837,41.0,3,7,3,3171.3899999999994,3,333.0,Gold,30.0,30-39,10.0
2838,15.0,4,3,1,1554.3400000000001,1,411.0,Gold,40.0,40-49,21.0
2839,17.0,4,8,4,2693.0400000000004,2,442.0,Platinum,40.0,40-49,10.0
2840,16.0,4,4,1,811.67,1,411.0,Gold,25.0,20-29,9.0
2841,16.0,4,7,3,6522.279999999999,4,434.0,Platinum,54.0,50-59,16.0
2842,39.0,3,3,1,1410.6,1,311.0,Silver,49.0,40-49,6.0
2843,20.0,3,6,2,4117.49,3,323.0,Gold,49.0,40-49,5.0
2844,23.0,3,7,3,3710.17,3,333.0,Gold,42.0,40-49,13.0
2845,47.0,2,8,4,2497.72,2,242.0,Silver,43.0,40-49,11.0
2846,15.0,4,4,1,986.7099999999999,1,411.0,Gold,47.0,40-49,14.0
2847,44.0,3,7,3,4509.110000000001,4,334.0,Gold,41.0,40-49,12.0
2848,13.0,4,4,1,3121.17,3,413.0,Platinum,50.0,50-59,13.0
2849,115.0,1,4,1,1549.8200000000002,1,111.0,Bronze,23.0,20-29,2.0
2850,7.0,4,8,4,5043.07,4,444.0,Platinum,45.0,40-49,5.0
2851,9.0,4,8,4,4113.780000000001,3,443.0,Platinum,42.0,40-49,16.0
2852,25.0,3,6,2,3954.0,3,323.0,Gold,46.0,40-49,14.0
2853,81.0,2,8,4,4610.599999999999,4,244.0,Silver,32.0,30-39,7.0
2854,83.0,2,4,1,2475.7200000000003,2,212.0,Silver,,,
2855,39.0,3,2,1,63.830000000000005,1,311.0,Silver,42.0,40-49,17.0
2856,6.0,4,7,3,5583.330000000001,4,434.0,Platinum,41.0,40-49,13.0
2857,113.0,1,6,2,5373.63,4,124.0,Bronze,60.0,60-69,17.0
2858,108.0,1,5,2,3119.3199999999997,3,123.0,Bronze,15.0,10-19,1.0
2859,10.0,4,8,4,4153.82,3,443.0,Platinum,23.0,20-29,5.0
2860,8.0,4,10,4,8357.7,4,444.0,Platinum,22.0,20-29,1.0
2861,73.0,2,8,4,4518.27,4,244.0,Silver,43.0,40-49,4.0
2862,14.0,4,5,2,1870.13,2,422.0,Platinum,30.0,30-39,10.0
2863,175.0,1,1,1,167.20999999999998,1,111.0,Bronze,52.0,50-59,16.0
2864,17.0,4,4,1,3023.0,3,413.0,Platinum,43.0,40-49,21.0
2865,0.0,4,7,3,5283.910000000001,4,434.0,Platinum,20.0,20-29,3.0
2866,78.0,2,4,1,2443.5700000000006,2,212.0,Silver,22.0,20-29,7.0
2867,95.0,1,5,2,1087.18,1,121.0,Bronze,62.0,60-69,12.0
2868,25.0,3,4,1,2129.53,2,312.0,Gold,45.0,40-49,10.0
2869,116.0,1,6,2,1914.9099999999999,2,122.0,Bronze,16.0,10-19,2.0
2870,109.0,1,2,1,135.89999999999992,1,111.0,Bronze,60.0,60-69,11.0
2871,20.0,3,6,2,2345.94,2,322.0,Gold,39.0,30-39,15.0
2872,24.0,3,7,3,3109.93,3,333.0,Gold,43.0,40-49,17.0
2873,104.0,1,3,1,2127.43,2,112.0,Bronze,36.0,30-39,13.0
2874,60.0,2,11,4,7910.31,4,244.0,Silver,40.0,40-49,18.0
2875,35.0,3,4,1,3231.91,3,313.0,Gold,19.0,10-19,2.0
2876,325.0,1,1,1,209.84000000000003,1,111.0,Bronze,36.0,30-39,10.0
2877,41.0,3,9,4,4947.27,4,344.0,Gold,50.0,50-59,18.0
2878,0.0,4,3,1,784.9099999999999,1,411.0,Gold,32.0,30-39,9.0
2879,14.0,4,8,4,5572.110000000001,4,444.0,Platinum,43.0,40-49,5.0
2880,18.0,3,8,4,4772.56,4,344.0,Gold,50.0,50-59,7.0
2881,72.0,2,6,2,3646.67,3,223.0,Silver,55.0,50-59,11.0
2882,294.0,1,2,1,1486.38,1,111.0,Bronze,31.0,30-39,9.0
2883,49.0,2,7,3,5553.21,4,234.0,Silver,22.0,20-29,2.0
2884,14.0,4,8,4,3957.41,3,443.0,Platinum,55.0,50-59,15.0
2885,94.0,1,9,4,4839.41,4,144.0,Bronze,48.0,40-49,4.0
2886,39.0,3,8,4,4022.79,3,343.0,Gold,56.0,50-59,14.0
2887,24.0,3,9,4,6202.900000000001,4,344.0,Gold,43.0,40-49,18.0
2888,29.0,3,6,2,5055.73,4,324.0,Gold,55.0,50-59,16.0
2889,105.0,1,5,2,4722.62,4,124.0,Bronze,31.0,30-39,8.0
2890,86.0,1,7,3,3978.8899999999994,3,133.0,Bronze,58.0,50-59,20.0
2891,62.0,2,7,3,4629.95,4,234.0,Silver,30.0,30-39,12.0
2892,12.0,4,5,2,4015.0199999999995,3,423.0,Platinum,52.0,50-59,7.0
2893,59.0,2,3,1,3533.5599999999995,3,213.0,Silver,37.0,30-39,11.0
2894,86.0,1,9,4,7544.080000000002,4,144.0,Bronze,40.0,40-49,22.0
2895,258.0,1,2,1,950.56,1,111.0,Bronze,50.0,50-59,5.0
2896,194.0,1,2,1,1319.83,1,111.0,Bronze,47.0,40-49,12.0
2897,46.0,2,5,2,2828.37,2,222.0,Silver,55.0,50-59,5.0
2898,78.0,2,4,1,2343.0,2,212.0,Silver,52.0,50-59,5.0
2899,30.0,3,6,2,2554.4900000000002,2,322.0,Gold,27.0,20-29,4.0
2900,61.0,2,3,1,2041.2,2,212.0,Silver,31.0,30-39,18.0
2901,38.0,3,7,3,5850.340000000001,4,334.0,Gold,22.0,20-29,6.0
2902,196.0,1,2,1,899.7599999999998,1,111.0,Bronze,43.0,40-49,7.0
2903,26.0,3,3,1,1370.8,1,311.0,Silver,40.0,40-49,9.0
2904,23.0,3,7,3,3163.3900000000003,3,333.0,Gold,40.0,40-49,11.0
2905,8.0,4,4,1,689.79,1,411.0,Gold,53.0,50-59,14.0
2906,45.0,2,4,1,1408.35,1,211.0,Bronze,25.0,20-29,4.0
2907,74.0,2,7,3,5213.35,4,234.0,Silver,40.0,40-49,8.0
2908,1.0,4,6,2,2066.49,2,422.0,Platinum,62.0,60-69,11.0
2909,83.0,2,7,3,4644.23,4,234.0,Silver,38.0,30-39,6.0
2910,46.0,2,8,4,3564.73,3,243.0,Silver,55.0,50-59,12.0
2911,283.0,1,2,1,687.5100000000001,1,111.0,Bronze,49.0,40-49,11.0
2912,46.0,2,13,4,8835.01,4,244.0,Silver,41.0,40-49,4.0
2913,89.0,1,6,2,1548.6499999999996,1,121.0,Bronze,62.0,60-69,14.0
2914,12.0,4,12,4,6835.960000000001,4,444.0,Platinum,35.0,30-39,11.0
2915,33.0,3,7,3,1661.98,1,331.0,Gold,42.0,40-49,17.0
2916,24.0,3,7,3,2509.8,2,332.0,Gold,48.0,40-49,9.0
2917,148.0,1,5,2,3758.87,3,123.0,Bronze,41.0,40-49,18.0
2918,51.0,2,7,3,3469.6,3,233.0,Silver,28.0,20-29,5.0
2919,21.0,3,6,2,3489.3300000000004,3,323.0,Gold,53.0,50-59,8.0
2920,99.0,1,2,1,1774.7,1,111.0,Bronze,,,
2921,57.0,2,5,2,2718.2800000000007,2,222.0,Silver,41.0,40-49,7.0
2922,1.0,4,5,2,3257.52,3,423.0,Platinum,36.0,30-39,10.0
2923,13.0,4,7,3,3149.25,3,433.0,Platinum,46.0,40-49,4.0
2924,64.0,2,6,2,2561.67,2,222.0,Silver,29.0,20-29,6.0
2925,93.0,1,5,2,2770.16,2,122.0,Bronze,39.0,30-39,19.0
2926,143.0,1,4,1,1341.6799999999998,1,111.0,Bronze,54.0,50-59,12.0
2927,99.0,1,3,1,2440.02,2,112.0,Bronze,57.0,50-59,14.0
2928,175.0,1,5,2,3739.8100000000004,3,123.0,Bronze,25.0,20-29,5.0
2929,1.0,4,9,4,6692.39,4,444.0,Platinum,18.0,10-19,2.0
2930,71.0,2,7,3,3166.9299999999994,3,233.0,Silver,20.0,20-29,3.0
2931,57.0,2,6,2,1700.5500000000002,1,221.0,Silver,38.0,30-39,6.0
2932,19.0,3,10,4,5823.709999999999,4,344.0,Gold,32.0,30-39,17.0
2933,95.0,1,5,2,1241.68,1,121.0,Bronze,31.0,30-39,6.0
2934,61.0,2,6,2,3777.2599999999998,3,223.0,Silver,31.0,30-39,9.0
2935,6.0,4,7,3,2017.1799999999998,2,432.0,Platinum,39.0,30-39,17.0
2936,59.0,2,7,3,5550.620000000001,4,234.0,Silver,33.0,30-39,11.0
2937,7.0,4,7,3,6294.38,4,434.0,Platinum,43.0,40-49,15.0
2938,125.0,1,5,2,4655.53,4,124.0,Bronze,17.0,10-19,2.0
2939,90.0,1,4,1,1600.4099999999999,1,111.0,Bronze,31.0,30-39,17.0
2940,94.0,1,7,3,4384.62,4,134.0,Bronze,47.0,40-49,14.0
2941,172.0,1,5,2,2769.25,2,122.0,Bronze,54.0,50-59,10.0
2942,9.0,4,8,4,3872.2300000000005,3,443.0,Platinum,47.0,40-49,10.0
2943,52.0,2,7,3,2125.22,2,232.0,Silver,38.0,30-39,17.0
2944,30.0,3,6,2,1458.81,1,321.0,Gold,40.0,40-49,7.0
2945,49.0,2,3,1,397.23,1,211.0,Bronze,45.0,40-49,18.0
2946,31.0,3,10,4,3823.3799999999997,3,343.0,Gold,27.0,20-29,7.0
2947,14.0,4,6,2,4595.070000000001,4,424.0,Platinum,40.0,40-49,11.0
2948,111.0,1,5,2,2670.13,2,122.0,Bronze,20.0,20-29,2.0
2949,13.0,4,3,1,952.8999999999999,1,411.0,Gold,40.0,40-49,17.0
2950,75.0,2,3,1,645.99,1,211.0,Bronze,62.0,60-69,10.0
2951,85.0,2,9,4,4729.7300000000005,4,244.0,Silver,40.0,40-49,12.0
2952,27.0,3,5,2,2543.8900000000003,2,322.0,Gold,42.0,40-49,16.0
2953,75.0,2,5,2,2881.2100000000005,3,223.0,Silver,45.0,40-49,8.0
2954,6.0,4,6,2,2388.19,2,422.0,Platinum,43.0,40-49,16.0
2955,19.0,3,8,4,4306.13,4,344.0,Gold,27.0,20-29,13.0
2956,97.0,1,7,3,2683.6699999999996,2,132.0,Bronze,58.0,50-59,19.0
2957,98.0,1,3,1,2844.83,2,112.0,Bronze,48.0,40-49,11.0
2958,4.0,4,7,3,1892.12,2,432.0,Platinum,42.0,40-49,14.0
2959,134.0,1,3,1,1835.26,1,111.0,Bronze,64.0,60-69,11.0
2960,88.0,1,3,1,2935.67,3,113.0,Bronze,41.0,40-49,16.0
2961,2.0,4,6,2,6234.87,4,424.0,Platinum,42.0,40-49,12.0
2962,77.0,2,3,1,444.6500000000001,1,211.0,Bronze,46.0,40-49,15.0
2963,55.0,2,5,2,1205.8700000000001,1,221.0,Silver,,,
2964,168.0,1,2,1,2411.89,2,112.0,Bronze,43.0,40-49,14.0
2965,90.0,1,6,2,2422.72,2,122.0,Bronze,45.0,40-49,8.0
